,업종명,종목명,2013_E,2013_S,2013_G,2014_E,2014_S,2014_G,Diff_E,Diff_S,Diff_G,2013_종가,2014_종가,등락률,연도
179,운수 및 창고업,윌비스,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,1080,1235,0.1435185185185185,"13,14년"
180,운수 및 창고업,유니퀘스트,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,13600,8240,-0.3941176470588235,"13,14년"
181,운수 및 창고업,이마트,4.0,4.0,4.0,4.0,4.0,6.0,0.0,0.0,2.0,254000,198000,-0.2204724409448819,"13,14년"
182,운수 및 창고업,이화산업,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,7970,18600,1.3337515683814305,"13,14년"
183,운수 및 창고업,인터지스,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,7120,8140,0.1432584269662921,"13,14년"
184,운수 및 창고업,일신석재,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1190,1245,0.0462184873949579,"13,14년"
185,운수 및 창고업,진도,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,4400,3390,-0.2295454545454545,"13,14년"
186,운수 및 창고업,천일고속,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,34100,55700,0.6334310850439883,"13,14년"
187,운수 및 창고업,한국공항,2.0,4.0,2.5,2.0,4.0,2.5,0.0,0.0,0.0,21700,33250,0.532258064516129,"13,14년"
188,운수 및 창고업,한국화장품,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,1770,4945,1.7937853107344632,"13,14년"
189,운수 및 창고업,한샘,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,43000,127500,1.965116279069768,"13,14년"
190,운수 및 창고업,한익스프레스,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,24650,31550,0.2799188640973631,"13,14년"
191,운수 및 창고업,한진,3.0,2.5,4.0,2.0,2.5,2.5,-1.0,0.0,-1.5,18350,53600,1.920980926430517,"13,14년"
192,운수 및 창고업,한진해운,2.0,4.0,4.0,3.0,4.0,4.0,1.0,0.0,0.0,7750,5050,-0.3483870967741935,"13,14년"
193,운수 및 창고업,한창,2.0,2.5,2.5,1.0,2.5,2.5,-1.0,0.0,0.0,502,1170,1.330677290836653,"13,14년"
194,운수 및 창고업,현대그린푸드,3.0,4.0,2.5,4.0,2.5,2.5,1.0,-1.5,0.0,16900,18150,0.0739644970414201,"13,14년"
195,운수 및 창고업,현대글로비스,4.0,4.0,2.5,4.0,2.5,2.5,0.0,-1.5,0.0,235500,266000,0.1295116772823779,"13,14년"
196,운수 및 창고업,현대백화점,3.0,4.0,2.5,4.0,4.0,2.5,1.0,0.0,0.0,169000,135500,-0.1982248520710059,"13,14년"
197,운수 및 창고업,현대상선,4.0,4.0,4.0,3.0,2.5,4.0,-1.0,-1.5,0.0,13750,11500,-0.1636363636363636,"13,14년"
198,운수 및 창고업,현대홈쇼핑,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,168000,136000,-0.1904761904761904,"13,14년"
199,운수 및 창고업,혜인,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,3595,3580,-0.0041724617524339,"13,14년"
200,운수 및 창고업,호텔신라,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,68500,100500,0.4671532846715328,"13,14년"
201,운수 및 창고업,휠라코리아,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,71800,111500,0.552924791086351,"13,14년"
202,운수 및 창고업,흥아해운,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,1595,2190,0.3730407523510972,"13,14년"
203,의약품,JW중외제약,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,15400,14800,-0.0389610389610389,"13,14년"
204,의약품,LG생명과학,4.0,4.0,4.0,4.0,4.0,2.5,0.0,0.0,-1.5,47000,37600,-0.2,"13,14년"
205,의약품,광동제약,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,7290,10350,0.419753086419753,"13,14년"
206,의약품,국제약품,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,2120,2440,0.1509433962264151,"13,14년"
207,의약품,녹십자,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,131000,137000,0.0458015267175572,"13,14년"
208,의약품,대웅제약,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,83600,69700,-0.166267942583732,"13,14년"
209,의약품,대원제약,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,10550,16550,0.5687203791469194,"13,14년"
210,의약품,동성제약,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,4290,5250,0.2237762237762237,"13,14년"
211,의약품,동아쏘시오홀딩스,4.0,2.5,2.5,3.0,2.5,2.5,-1.0,0.0,0.0,151000,147000,-0.0264900662251655,"13,14년"
212,의약품,동화약품,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,5570,6100,0.0951526032315978,"13,14년"
213,의약품,명문제약,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,2485,2655,0.0684104627766599,"13,14년"
214,의약품,보령제약,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,37900,42000,0.1081794195250659,"13,14년"
215,의약품,부광약품,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,14450,19950,0.3806228373702422,"13,14년"
216,의약품,삼성제약,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,2055,2915,0.4184914841849148,"13,14년"
217,의약품,삼일제약,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,5450,5900,0.0825688073394495,"13,14년"
218,의약품,삼진제약,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,13500,25350,0.8777777777777778,"13,14년"
219,의약품,신풍제약,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,5100,4230,-0.1705882352941176,"13,14년"
220,의약품,영진약품,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,1770,1425,-0.1949152542372881,"13,14년"
221,의약품,오리엔트바이오,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,605,818,0.3520661157024793,"13,14년"
222,의약품,우리들제약,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,493,304,-0.383367139959432,"13,14년"
223,의약품,유유제약,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,6950,8020,0.1539568345323741,"13,14년"
224,의약품,유한양행,3.0,2.5,4.0,3.0,4.0,4.0,0.0,1.5,0.0,187000,176500,-0.0561497326203208,"13,14년"
225,의약품,이연제약,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,21000,23900,0.1380952380952381,"13,14년"
226,의약품,일양약품,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,28250,27000,-0.0442477876106194,"13,14년"
227,의약품,종근당바이오,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,16250,23800,0.4646153846153846,"13,14년"
228,의약품,파미셀,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,4500,4790,0.0644444444444444,"13,14년"
229,의약품,한독,4.0,2.5,4.0,4.0,2.5,4.0,0.0,0.0,0.0,17300,23850,0.3786127167630058,"13,14년"
230,의약품,한미약품,3.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,129000,85000,-0.3410852713178294,"13,14년"
231,의약품,한올바이오파마,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,6220,3960,-0.3633440514469453,"13,14년"
232,의약품,현대약품,3.0,2.5,2.5,4.0,2.5,4.0,1.0,0.0,1.5,1990,2525,0.2688442211055276,"13,14년"
233,의약품,환인제약,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,11000,24600,1.2363636363636363,"13,14년"
234,정보통신업,LG유플러스,5.0,2.5,2.5,5.0,4.0,5.0,0.0,1.5,2.5,12150,11000,-0.0946502057613168,"13,14년"
235,정보통신업,SK텔레콤,4.0,5.0,5.0,6.0,4.0,5.0,2.0,-1.0,0.0,227000,267000,0.1762114537444934,"13,14년"
236,제조업,BYC,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,188500,283500,0.5039787798408488,"13,14년"
237,제조업,CJ씨푸드,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,2545,2560,0.005893909626719,"13,14년"
238,제조업,CJ제일제당,3.0,5.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,257500,391000,0.5184466019417475,"13,14년"
239,제조업,DRB동일,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,7760,16400,1.11340206185567,"13,14년"
240,제조업,DSR제강,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,3545,3450,-0.0267983074753173,"13,14년"
241,제조업,F&F,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,6600,14850,1.25,"13,14년"
242,제조업,KC코트렐,3.0,2.5,2.5,3.0,2.5,4.0,0.0,0.0,1.5,11250,5820,-0.4826666666666667,"13,14년"
243,제조업,KEC,3.0,2.5,2.5,3.0,2.5,4.0,0.0,0.0,1.5,1000,1810,0.81,"13,14년"
244,제조업,KGP,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1605,600,-0.6261682242990654,"13,14년"
245,제조업,KG케미칼,1.0,2.5,2.5,2.0,2.5,2.5,1.0,0.0,0.0,17500,16550,-0.0542857142857142,"13,14년"
246,제조업,KPX그린케미칼,3.0,2.5,4.0,2.0,2.5,4.0,-1.0,0.0,0.0,4560,6400,0.4035087719298245,"13,14년"
247,제조업,KPX케미칼,4.0,2.5,2.5,3.0,2.5,2.5,-1.0,0.0,0.0,69500,59600,-0.1424460431654676,"13,14년"
248,제조업,LG디스플레이,4.0,5.0,4.0,4.0,5.0,5.0,0.0,0.0,1.0,24950,31350,0.2565130260521042,"13,14년"
249,제조업,LG생활건강,4.0,6.0,5.0,4.0,5.0,5.0,0.0,-1.0,0.0,551000,623000,0.1306715063520871,"13,14년"
250,제조업,LG이노텍,4.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,85700,84500,-0.014002333722287,"13,14년"
251,제조업,LG전자,4.0,5.0,5.0,4.0,5.0,6.0,0.0,0.0,1.0,68000,65300,-0.0397058823529411,"13,14년"
252,제조업,LG하우시스,4.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,128500,159500,0.2412451361867704,"13,14년"
253,제조업,LG화학,5.0,5.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,299500,200000,-0.332220367278798,"13,14년"
254,제조업,LS산전,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,66500,63100,-0.0511278195488721,"13,14년"
255,제조업,MH에탄올,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,3060,8900,1.908496732026144,"13,14년"
256,제조업,NI스틸,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1805,2110,0.1689750692520775,"13,14년"
257,제조업,OCI,4.0,5.0,5.0,4.0,5.0,4.0,0.0,0.0,-1.0,192000,92000,-0.5208333333333334,"13,14년"
258,제조업,S&TC,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,18800,15550,-0.1728723404255319,"13,14년"
259,제조업,S&T모티브,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,30000,38750,0.2916666666666667,"13,14년"
260,제조업,S&T중공업,3.0,2.5,2.5,3.0,2.5,4.0,0.0,0.0,1.5,14200,8350,-0.4119718309859155,"13,14년"
261,제조업,S-Oil,5.0,6.0,6.0,6.0,5.0,6.0,1.0,-1.0,0.0,77500,40650,-0.4754838709677419,"13,14년"
262,제조업,SH에너지화학,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,886,1085,0.2246049661399548,"13,14년"
263,제조업,SIMPAC,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,6310,5900,-0.0649762282091917,"13,14년"
264,제조업,SKC,4.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,32200,27500,-0.1459627329192546,"13,14년"
265,제조업,SK하이닉스,4.0,6.0,5.0,3.0,5.0,4.0,-1.0,-1.0,-1.0,31950,47450,0.4851330203442879,"13,14년"
266,제조업,TCC동양,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,3650,3000,-0.1780821917808219,"13,14년"
267,제조업,WISCOM,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,4915,5840,0.1881993896236012,"13,14년"
268,제조업,가온전선,3.0,2.5,2.5,3.0,4.0,2.5,0.0,1.5,0.0,19550,26300,0.3452685421994885,"13,14년"
269,제조업,경농,2.0,2.5,4.0,2.0,2.5,2.5,0.0,0.0,-1.5,3905,4895,0.2535211267605634,"13,14년"
270,제조업,경동나비엔,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,18150,29050,0.6005509641873278,"13,14년"
271,제조업,경방,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,115500,191000,0.6536796536796536,"13,14년"
272,제조업,경인양행,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,4310,5100,0.1832946635730858,"13,14년"
273,제조업,경인전자,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,15600,20250,0.2980769230769231,"13,14년"
274,제조업,계양전기,3.0,4.0,2.5,3.0,2.5,2.5,0.0,-1.5,0.0,3270,3960,0.2110091743119266,"13,14년"
275,제조업,고려산업,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,1130,2380,1.106194690265487,"13,14년"
276,제조업,고려아연,3.0,2.5,4.0,4.0,2.5,4.0,1.0,0.0,0.0,310000,402500,0.2983870967741935,"13,14년"
277,제조업,고려제강,2.0,2.5,4.0,3.0,2.5,2.5,1.0,0.0,-1.5,36950,52100,0.4100135317997294,"13,14년"
278,제조업,광명전기,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,2350,2395,0.0191489361702127,"13,14년"
279,제조업,광전자,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,2455,1605,-0.3462321792260692,"13,14년"
280,제조업,국도화학,3.0,2.5,4.0,2.0,2.5,4.0,-1.0,0.0,0.0,50600,41450,-0.1808300395256917,"13,14년"
281,제조업,극동유화,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,23700,23850,0.0063291139240506,"13,14년"
283,제조업,금비,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,29250,34000,0.1623931623931624,"13,14년"
284,제조업,금양,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,1105,1485,0.3438914027149321,"13,14년"
285,제조업,금호전기,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,26250,17050,-0.3504761904761905,"13,14년"
286,제조업,금호타이어,3.0,2.5,4.0,4.0,4.0,5.0,1.0,1.5,1.0,12400,10700,-0.1370967741935483,"13,14년"
287,제조업,기신정기,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,8000,7430,-0.07125,"13,14년"
288,제조업,깨끗한나라,3.0,2.5,4.0,3.0,2.5,4.0,0.0,0.0,0.0,5190,5030,-0.0308285163776493,"13,14년"
289,제조업,남선알미늄,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,686,1150,0.6763848396501457,"13,14년"
290,제조업,남양유업,3.0,2.5,4.0,2.0,2.5,2.5,-1.0,0.0,-1.5,867000,686000,-0.2087658592848904,"13,14년"
291,제조업,남영비비안,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,6400,8270,0.2921875,"13,14년"
292,제조업,남해화학,2.0,2.5,4.0,3.0,2.5,4.0,1.0,0.0,0.0,7250,8440,0.1641379310344827,"13,14년"
293,제조업,넥센타이어,3.0,2.5,4.0,3.0,2.5,4.0,0.0,0.0,0.0,15900,13100,-0.1761006289308176,"13,14년"
294,제조업,넥솔론,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,1145,171,-0.8506550218340612,"13,14년"
295,제조업,노루페인트,2.0,2.5,4.0,3.0,2.5,4.0,1.0,0.0,0.0,5400,7060,0.3074074074074074,"13,14년"
296,제조업,농심,3.0,2.5,4.0,3.0,2.5,4.0,0.0,0.0,0.0,257000,267000,0.0389105058365758,"13,14년"
297,제조업,대덕GDS,3.0,2.5,4.0,3.0,2.5,4.0,0.0,0.0,0.0,19500,10600,-0.4564102564102564,"13,14년"
298,제조업,대덕전자,3.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,9350,9050,-0.0320855614973262,"13,14년"
299,제조업,대동공업,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,6110,10350,0.6939443535188216,"13,14년"
300,제조업,대동전자,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,3200,4465,0.3953125,"13,14년"
301,제조업,대림통상,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,4025,4300,0.0683229813664596,"13,14년"
302,제조업,대상,2.0,2.5,4.0,2.0,2.5,2.5,0.0,0.0,-1.5,34700,41550,0.1974063400576368,"13,14년"
303,제조업,대양금속,1.0,2.5,2.5,2.0,2.5,2.5,1.0,0.0,0.0,1120,610,-0.4553571428571428,"13,14년"
304,제조업,대영포장,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,852,890,0.0446009389671361,"13,14년"
305,제조업,대우부품,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1100,830,-0.2454545454545454,"13,14년"
306,제조업,대우조선해양,4.0,4.0,4.0,4.0,2.5,4.0,0.0,-1.5,0.0,33450,18300,-0.452914798206278,"13,14년"
307,제조업,대원강업,3.0,2.5,2.5,3.0,2.5,4.0,0.0,0.0,1.5,7510,6420,-0.1451398135818908,"13,14년"
308,제조업,대원전선,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,778,904,0.1619537275064267,"13,14년"
309,제조업,대원화성,2.0,2.5,2.5,3.0,2.5,4.0,1.0,0.0,1.5,1505,2270,0.5083056478405316,"13,14년"
310,제조업,대유에이텍,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1130,1885,0.668141592920354,"13,14년"
311,제조업,대창,2.0,2.5,4.0,2.0,2.5,4.0,0.0,0.0,0.0,1060,801,-0.2443396226415094,"13,14년"
312,제조업,대창단조,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,48300,46450,-0.0383022774327122,"13,14년"
313,제조업,대한방직,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,20450,26250,0.2836185819070904,"13,14년"
314,제조업,대한유화,2.0,2.5,2.5,2.0,2.5,4.0,0.0,0.0,1.5,74500,78200,0.0496644295302013,"13,14년"
315,제조업,대한전선,2.0,2.5,4.0,2.0,2.5,4.0,0.0,0.0,0.0,2050,1960,-0.0439024390243902,"13,14년"
316,제조업,대한제강,3.0,2.5,4.0,3.0,2.5,4.0,0.0,0.0,0.0,6590,6210,-0.0576631259484066,"13,14년"
317,제조업,대한제당,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,28000,32150,0.1482142857142857,"13,14년"
318,제조업,대한제분,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,143000,198000,0.3846153846153846,"13,14년"
319,제조업,대한화섬,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,59700,84300,0.4120603015075377,"13,14년"
320,제조업,대현,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,2410,3060,0.2697095435684647,"13,14년"
321,제조업,대호에이엘,2.0,2.5,2.5,2.0,2.5,4.0,0.0,0.0,1.5,3040,1210,-0.6019736842105263,"13,14년"
322,제조업,덕성,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,3235,2570,-0.2055641421947449,"13,14년"
323,제조업,덕양산업,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,20000,3770,-0.8115,"13,14년"
324,제조업,동국실업,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,2905,2925,0.0068846815834767,"13,14년"
325,제조업,동국제강,4.0,2.5,4.0,4.0,2.5,4.0,0.0,0.0,0.0,14850,6360,-0.5717171717171717,"13,14년"
326,제조업,동남합성,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,33950,34500,0.01620029455081,"13,14년"
327,제조업,동방아그로,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,6400,6410,0.0015625,"13,14년"
328,제조업,동부제철,2.0,4.0,4.0,3.0,2.5,4.0,1.0,-1.5,0.0,2505,1725,-0.311377245508982,"13,14년"
329,제조업,동성화학,2.0,2.5,2.5,3.0,2.5,2.5,1.0,0.0,0.0,21200,16150,-0.2382075471698113,"13,14년"
330,제조업,동아에스텍,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,3335,4645,0.3928035982008995,"13,14년"
331,제조업,동양철관,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1930,1200,-0.3782383419689119,"13,14년"
333,제조업,동원금속,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1765,1870,0.0594900849858356,"13,14년"
335,제조업,동일방직,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,51300,92100,0.7953216374269005,"13,14년"
336,제조업,동일산업,3.0,2.5,2.5,3.0,2.5,4.0,0.0,0.0,1.5,52700,63200,0.1992409867172675,"13,14년"
337,제조업,동일제지,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,2610,2590,-0.0076628352490421,"13,14년"
338,제조업,두산엔진,5.0,5.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,9440,6150,-0.3485169491525424,"13,14년"
339,제조업,두산인프라코어,5.0,6.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,15200,10800,-0.2894736842105263,"13,14년"
340,제조업,두산중공업,5.0,6.0,6.0,5.0,5.0,5.0,0.0,-1.0,-1.0,43350,23450,-0.4590542099192618,"13,14년"
341,제조업,디씨엠,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,11650,15650,0.3433476394849785,"13,14년"
342,제조업,디아이,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,10000,7680,-0.232,"13,14년"
343,제조업,디아이씨,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,4865,6540,0.3442959917780062,"13,14년"
344,제조업,디피씨,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,3455,3735,0.0810419681620839,"13,14년"
345,제조업,락앤락,4.0,2.5,2.5,4.0,2.5,2.5,0.0,0.0,0.0,27650,11400,-0.5877034358047016,"13,14년"
346,제조업,롯데케미칼,4.0,5.0,5.0,4.0,5.0,6.0,0.0,0.0,1.0,217500,145000,-0.3333333333333333,"13,14년"
347,제조업,롯데푸드,2.0,2.5,4.0,2.0,2.5,4.0,0.0,0.0,0.0,655000,664000,0.0137404580152671,"13,14년"
348,제조업,마니커,1.0,2.5,2.5,2.0,2.5,2.5,1.0,0.0,0.0,699,576,-0.1759656652360515,"13,14년"
349,제조업,만호제강,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,15200,19350,0.2730263157894737,"13,14년"
350,제조업,모나리자,2.0,2.5,4.0,2.0,2.5,2.5,0.0,0.0,-1.5,2645,3170,0.1984877126654064,"13,14년"
351,제조업,모토닉,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,9530,13000,0.3641133263378804,"13,14년"
352,제조업,무림P&P,3.0,2.5,4.0,2.0,2.5,4.0,-1.0,0.0,0.0,6250,4930,-0.2112,"13,14년"
353,제조업,무림페이퍼,2.0,2.5,4.0,2.0,2.5,4.0,0.0,0.0,0.0,2395,2340,-0.022964509394572,"13,14년"
354,제조업,무학,3.0,2.5,2.5,4.0,2.5,2.5,1.0,0.0,0.0,19200,33800,0.7604166666666666,"13,14년"
355,제조업,문배철강,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,1860,1995,0.0725806451612903,"13,14년"
356,제조업,미래산업,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,358,157,-0.5614525139664804,"13,14년"
357,제조업,미원상사,3.0,2.5,2.5,2.0,2.5,2.5,-1.0,0.0,0.0,192000,166500,-0.1328125,"13,14년"
358,제조업,미원화학,2.0,2.5,2.5,2.0,2.5,2.5,0.0,0.0,0.0,33700,36250,0.0756676557863501,"13,14년"
359,제조업,방림,3.0,2.5,2.5,3.0,2.5,2.5,0.0,0.0,0.0,11500,22700,0.9739130434782608,"13,14년"
360,제조업,백광산업,2.0,2.5,4.0,3.0,2.5,4.0,1.0,0.0,0.0,3760,2925,-0.2220744680851064,"13,14년"
